Mult = 25.8716535 	Temp = b'\n'
Mult= 9.14007514e-05 	b'\n'
Mult= 0.0001000219 	b'\rcode = -1 offset = 0\n'
Mult= 0.000100237206 	b'\n'
Mult= 0.000103978735 	b'\rcode = -1 offset = 0\n'
Mult= 9.74393723e-05 	b'\n'
Mult= 9.02884711e-05 	b'\rcode = -1 offset = 0\n'
Mult= 0.000108020811 	b'\n'
Mult= 9.97254655e-05 	b'\rcode = 8388607 offset = 0\n'
Mult= 8.62340563e-05 	b'\n'
Mult= 8.56197224e-05 	b'\rcode = 0 offset = 0\n'
Mult= 0.00010589279 	b'\n'
Mult= 0.000102488409 	b'\rcode = 4194303 offset = 0\n'
Mult= 8.76425395e-05 	b'\n'
Mult= 9.8797229e-05 	b'\rcode = -1 offset = 0\n'
Mult= 0.000115498832 	b'\n'
Mult= 0.00257187604 	b'\rcode = -1 offset = 0\n'
Mult= 0.000824717153 	b'\n'
Mult= 0.000136136475 	b'\rcode = -1 offset = 0\n'
Mult= 2.53269795e-05 	b'\n'
Mult= -0.00115559942 	b'\rcode = 0 offset = 0\n'
Mult= -0.00142902633 	b'\n'
Mult= 0.000104564279 	b'\rcode = 1048575 offset = 524287\n'
Mult= 6.73813025e-05 	b'\n'
Mult= 0.000108288824 	b'\rcode = -1 offset = 349524\n'
Mult= 0.000117561924 	b'\n'
Mult= 8.36598244e-05 	b'\rcode = -1 offset = 262142\n'
Mult= 9.00042605e-05 	b'\n'
Mult= 0.000100705715 	b'\rcode = 8388607 offset = 1887435\n'
Mult= 0.000104355026 	b'\n'
Mult= 0.000113372312 	b'\rcode = 0 offset = 1572862\n'
Mult= 0.000103761164 	b'\n'
Mult= 0.000103931482 	b'\rcode = -1 offset = 1348167\n'
Mult= 9.62085092e-05 	b'\n'
Mult= 0.000110480573 	b'\rcode = -1 offset = 1179646\n'
Mult= 0.000105582307 	b'\n'
Mult= 9.02721117e-05 	b'\rcode = -1 offset = 1048574\n'
Mult= 0.000104888394 	b'\n'
Mult= 0.000106174297 	b'\rcode = 0 offset = 943716\n'
Mult= 0.000102614986 	b'\n'
Mult= 9.62923629e-05 	b'\rcode = 0 offset = 857923\n'
Mult= 0.000101090508 	b'\n'
Mult= 0.000100232955 	b'\rcode = -1 offset = 786429\n'
Mult= 0.00010200807 	b'\n'
Mult= 0.000101353392 	b'\rcode = -1 offset = 725934\n'
Mult= 9.81985381e-05 	b'\n'
Mult= 9.23115887e-05 	b'\rcode = -1 offset = 674081\n'
Mult= 0.000104670245 	b'\n'
Mult= 0.000103451166 	b'\rcode = 0 offset = 629142\n'
Mult= 9.97421484e-05 	b'\n'
Mult= 9.67463605e-05 	b'\rcode = 4194303 offset = 851964\n'
Mult= 9.81123738e-05 	b'\n'
Mult= 9.61760907e-05 	b'\rcode = -1 offset = 801848\n'
Mult= 0.000102219795 	b'\n'
Mult= 0.000106499776 	b'\rcode = -1 offset = 757300\n'
Mult= 9.87919376e-05 	b'\n'
Mult= 8.52407518e-05 	b'\rcode = -1 offset = 717442\n'
Mult= 0.000106101742 	b'\n'
Mult= 9.98454116e-05 	b'\rcode = 0 offset = 681569\n'
Mult= 9.03225302e-05 	b'\n'
Mult= 9.23990701e-05 	b'\rcode = 8388607 offset = 1048570\n'
Mult= 9.46877975e-05 	b'\n'
Mult= 9.33463926e-05 	b'\rcode = -1 offset = 1000907\n'
Mult= 0.000104862746 	b'\n'
Mult= 9.86044048e-05 	b'\rcode = -1 offset = 957389\n'
Mult= 8.59918303e-05 	b'\n'
Mult= 0.00010417826 	b'\rcode = 4194303 offset = 1092260\n'
Mult= 0.000107246926 	b'\n'
Mult= 9.82523302e-05 	b'\rcode = 0 offset = 1048569\n'
Mult= 9.05407023e-05 	b'\n'
Mult= 0.000108807173 	b'\rcode = -1 offset = 1008239\n'
Mult= 0.000148131272 	b'\n'
Mult= 0.000157258246 	b'\rcode = -1 offset = 970896\n'
Mult= 0.000106698608 	b'\n'
Mult= 8.48102535e-05 	b'\rcode = -1 offset = 936221\n'
Mult= 7.45558186e-05 	b'\n'
Mult= 0.000120661229 	b'\rcode = 0 offset = 903937\n'
Mult= 0.000104922453 	b'\n'
Mult= 0.000108426262 	b'\rcode = -1 offset = 873805\n'
Mult= 9.52622495e-05 	b'\n'
Mult= 9.38067676e-05 	b'\rcode = -1 offset = 845617\n'
Mult= 0.000101317322 	b'\n'
Mult= 0.000100149748 	b'\rcode = -1 offset = 819191\n'
Mult= 8.78025755e-05 	b'\n'
Mult= 0.000214804682 	b'\rcode = -1 offset = 794367\n'
Mult= 0.000548924383 	b'\n'
Mult= -0.000117912404 	b'\rcode = 0 offset = 771003\n'
Mult= -7.93936611e-05 	b'\n'
Mult= 0.000530880404 	b'\rcode = 4194303 offset = 868811\n'
Mult= 0.000353355307 	b'\n'
Mult= 0.000179531556 	b'\rcode = -1 offset = 844677\n'
Mult= 0.000343376394 	b'\n'
Mult= 0.000435238792 	b'\rcode = -1 offset = 821847\n'
Mult= 0.000154059721 	b'\n'
Mult= -2.71878428e-05 	b'\rcode = 0 offset = 800219\n'
Mult= -8.39692211e-08 	b'\n'
Mult= -0.000201379335 	b'\rcode = 0 offset = 779700\n'
Mult= 0.000183520163 	b'\n'
Mult= -0.000391483572 	b'\rcode = -1 offset = 760207\n'
Mult= -0.00588000192 	b'\n'
Mult= 1.75794671e-07 	b'\rcode = -1 offset = 741665\n'
Mult= 7.66583071e-07 	b'\n'
Mult= 4.45656128e-07 	b'\rcode = -1 offset = 724006\n'
Mult= 1.4290249e-06 	b'\n'
Mult= 8.60164619e-07 	b'\rcode = 0 offset = 707168\n'
Mult= -1.31360766e-07 	b'\n'
Mult= 4.77751133e-07 	b'\rcode = 0 offset = 691096\n'
Mult= 5.09707498e-07 	b'\n'
Mult= 5.29394283e-07 	b'\rcode = -1 offset = 675738\n'
Mult= 4.39902596e-07 	b'\n'
Mult= 3.58451989e-07 	b'\rcode = -1 offset = 661048\n'
Mult= 3.51312063e-07 	b'\n'
Mult= 3.73771635e-07 	b'\rcode = -1 offset = 646983\n'
Mult= 3.03735666e-07 	b'\n'
Mult= 2.66557219e-07 	b'\rcode = 0 offset = 633504\n'
Mult= 2.33861444e-07 	b'\n'
Mult= 2.02621381e-07 	b'\rcode = 8388607 offset = 791771\n'
Mult= 1.50123288e-07 	b'\n'
Mult= 2.24318437e-07 	b'\rcode = -1 offset = 775935\n'
Mult= 1.4695769e-08 	b'\n'
Mult= 1.45594404e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -4.67676675e-08 	b'\n'
Mult= 9.67933592e-08 	b'\rcoeff, uV/bit = -2.639396341\n'
Mult= 6.23414856e-08 	b'\n'
Mult= -7.0474993e-09 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= 2.00310726e-07 	b'\n'
Mult= 5.89679285e-08 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -6.42824362e-08 	b'\n'
Mult= -3.59075866e-08 	b'\rcoeff, uV/bit = 0.269025120\n'
Mult= -1.09686817e-07 	b'\n'
Mult= -5.55019453e-08 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -1.91460915e-07 	b'\n'
Mult= -1.79306867e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -9.53607528e-08 	b'\n'
Mult= -1.83419834e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -1.58718927e-07 	b'\n'
Mult= -2.11979536e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -2.69722817e-07 	b'\n'
Mult= -2.10870422e-07 	b'\rcoeff, uV/bit = 0.269025120\n'
Mult= -3.46205515e-07 	b'\n'
Mult= -2.6708867e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -2.96087397e-07 	b'\n'
Mult= -2.49689434e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -4.2444431e-07 	b'\n'
Mult= -3.21342861e-07 	b'\rcoeff, uV/bit = 0.269025120\n'
Mult= -1.82426252e-07 	b'\n'
Mult= -1.34711216e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= 2.31758747e-08 	b'\n'
Mult= -1.3937874e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -1.78960269e-07 	b'\n'
Mult= -2.07889676e-07 	b'\rcoeff, uV/bit = 0.269025120\n'
Mult= -1.26161791e-07 	b'\n'
Mult= -2.29494305e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -1.54629067e-07 	b'\n'
Mult= -1.81224711e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -8.28601065e-08 	b'\n'
Mult= -3.95422477e-07 	b'\rcoeff, uV/bit = 0.269025120\n'
Mult= -3.37471237e-07 	b'\n'
Mult= -2.18148986e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= 3.21181116e-09 	b'\n'
Mult= -4.91245361e-08 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -2.31435256e-07 	b'\n'
Mult= -1.57309427e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
Mult= -3.85024527e-07 	b'\n'
Mult= -2.36356952e-07 	b'\rcoeff, uV/bit = -2.639392940\n'
